nctId,Cluster,PCA1,PCA2,Combined_Text,Top_10_words_text
nct06672198,6,-0.022804487105367827,0.030122588495900365,cs elective erac women 333 implant descriptive cesarean data ramucirumab,"cs, elective, erac, women, 333, implant, descriptive, cesarean, data, ramucirumab"
nct06691763,1,-0.014535588616116037,-0.058221308762821534,psoriasis pythagorean athens eswt pss perceived juice kapodistrian disability glenohumeral,"psoriasis, pythagorean, athens, eswt, pss, perceived, juice, kapodistrian, disability, glenohumeral"
nct06405022,2,-0.041701225131148975,-0.13497495499716766,orienteering elite bet endurance athletes performance sport championships cognitive paced,"orienteering, elite, bet, endurance, athletes, performance, sport, championships, cognitive, paced"
nct06475586,3,0.016269419542996117,0.013427427927171177,psoriasis semaglutide pasi dmt2 patients therapy tolerated surah inshirah luka,"psoriasis, semaglutide, pasi, dmt2, patients, therapy, tolerated, surah, inshirah, luka"
nct06551571,6,-0.014861067860328238,-0.03757981115156371,intrapartum dystocia midfoot breastfeeding fetal postpartum mother readiness aofas covid,"intrapartum, dystocia, midfoot, breastfeeding, fetal, postpartum, mother, readiness, aofas, covid"
nct06460753,3,0.017000273001205563,0.05831583828839687,markers inverse correlation ct procalcitonin dimer ferritin 001 coronavirus μg,"markers, inverse, correlation, ct, procalcitonin, dimer, ferritin, 001, coronavirus, μg"
nct06518109,1,-0.062294042351965145,-0.07879819949993035,burden cwasd caregiver caregivers zarit autism exercise ml epidural caregiving,"burden, cwasd, caregiver, caregivers, zarit, autism, exercise, ml, epidural, caregiving"
nct06582303,2,-0.06154130256686235,-0.10735211917867175,games vr coffee stroke motor reality virtual fugl meyer hand,"games, vr, coffee, stroke, motor, reality, virtual, fugl, meyer, hand"
nct06449898,1,-0.05600159050762355,-0.018371015655398587,oss sitting ottawa ckd hemodialysis behavior validity scale dog soc,"oss, sitting, ottawa, ckd, hemodialysis, behavior, validity, scale, dog, soc"
nct06621628,3,-0.036577751635022596,0.005044975481894582,crest patients dorsum strengthening hand polarized blt resisted grip syndrome,"crest, patients, dorsum, strengthening, hand, polarized, blt, resisted, grip, syndrome"
nct06556979,3,-0.008752176069309869,0.09796533996401453,carotid radiotherapy cas plaque bulb hnc ischemic artery cca ct,"carotid, radiotherapy, cas, plaque, bulb, hnc, ischemic, artery, cca, ct"
nct06706089,1,-0.06686475385401218,-0.02677355675189646,literacy health cai hls activation eu glaucoma 16 patients greek,"literacy, health, cai, hls, activation, eu, glaucoma, 16, patients, greek"
nct06595823,6,-0.0167186281830262,0.04955204553573427,caesarean infection section birth surgical site women infections abdominal incision,"caesarean, infection, section, birth, surgical, site, women, infections, abdominal, incision"
nct06555250,5,-0.0545646825680132,0.002166031674719622,stt awake scintigraphy neonate crying search scaphotrapezoidal sleep behavioral hyperfixation,"stt, awake, scintigraphy, neonate, crying, search, scaphotrapezoidal, sleep, behavioral, hyperfixation"
nct06679764,4,0.010154762827718381,0.11195422870789005,block pericapsular juice hip beetroot lumborum quadratus replacement atenolol cxcl3,"block, pericapsular, juice, hip, beetroot, lumborum, quadratus, replacement, atenolol, cxcl3"
nct06546657,1,0.020815119777856925,-0.05807216177012933,dexcom meal breakfast insulin cgm postprandial glucose details period carbohydrate,"dexcom, meal, breakfast, insulin, cgm, postprandial, glucose, details, period, carbohydrate"
nct06469242,3,0.034167670819731724,-0.010765701331190555,lenses contact multifocal wearers va logmar lens wear eyesight oasys,"lenses, contact, multifocal, wearers, va, logmar, lens, wear, eyesight, oasys"
nct06693505,2,0.04012808716510258,-0.1184094466854704,gum sleep shift caffeine test night chewing cognitive caffeinated color,"gum, sleep, shift, caffeine, test, night, chewing, cognitive, caffeinated, color"
nct06636695,4,0.03682181900555439,0.02997620128135233,knee ha past osteoarthritis hyaluronic prp acid oa months changi,"knee, ha, past, osteoarthritis, hyaluronic, prp, acid, oa, months, changi"
nct06447935,3,0.022775031330202408,0.06601256954787402,eosinophilic myocarditis histological niguarda micafungin acute compostela depths em santiago,"eosinophilic, myocarditis, histological, niguarda, micafungin, acute, compostela, depths, em, santiago"
nct06683287,1,-0.026119703370728536,-0.01574197572018835,dit diopters roflumilast fatigue myopia rl exophoria ser axial distant,"dit, diopters, roflumilast, fatigue, myopia, rl, exophoria, ser, axial, distant"
nct06432010,1,0.0349168022911529,-0.047007893689039425,retired coaching barbed demetech pdo aging quality health run lille,"retired, coaching, barbed, demetech, pdo, aging, quality, health, run, lille"
nct06512636,3,-0.015612800255195633,0.030923967942456748,diplopia recurrent palsy nerve 6th case farmer writing etiology editing,"diplopia, recurrent, palsy, nerve, 6th, case, farmer, writing, etiology, editing"
nct06431035,1,0.028334539582439804,-0.030933923638165266,gum caffeine bodybuilding dehydration caf pl dehydrated chewing athletes ribeirão,"gum, caffeine, bodybuilding, dehydration, caf, pl, dehydrated, chewing, athletes, ribeirão"
nct06431503,4,-0.06840721574205612,0.04828707160693983,massage tok back pain sen low specific meridian dexmedetomidine dex,"massage, tok, back, pain, sen, low, specific, meridian, dexmedetomidine, dex"
nct06503445,3,-0.02336859234011959,-0.01552167139829253,implantable cardiac cieds rehabilitation electronic devices patients chuncheon tqc3927 implanted,"implantable, cardiac, cieds, rehabilitation, electronic, devices, patients, chuncheon, tqc3927, implanted"
nct06624891,3,-0.008333154784168602,0.0617519121963163,neurosurgery pleth responsiveness variability pvi fluid index rpi protein asa,"neurosurgery, pleth, responsiveness, variability, pvi, fluid, index, rpi, protein, asa"
nct06578923,3,0.03621474165850161,0.08356665003198123,690ad 690ady endocervical monofocal iols angle os retrospective implanted uterocervical,"690ad, 690ady, endocervical, monofocal, iols, angle, os, retrospective, implanted, uterocervical"
nct06460987,3,0.01964293391719912,0.057798198149576506,iga nephropathy renal igan finerenone indications fenetyllone nephritis mras glomerular,"iga, nephropathy, renal, igan, finerenone, indications, fenetyllone, nephritis, mras, glomerular"
nct06426745,3,0.06822413412770413,0.05955801784445344,bowel split preparation colonoscopy dose cleansing peg volume regimen colon,"bowel, split, preparation, colonoscopy, dose, cleansing, peg, volume, regimen, colon"
nct06403072,3,-0.01512100511625926,0.06697723740612517,adnexal rads gi masses reporting pelvic accidently ultrasound labs beni,"adnexal, rads, gi, masses, reporting, pelvic, accidently, ultrasound, labs, beni"
nct06521112,1,-0.04084083491137162,0.009499715119963737,oral mucositis care frequency patient evaluation form organization world intensive,"oral, mucositis, care, frequency, patient, evaluation, form, organization, world, intensive"
nct06619431,1,-0.005635973940473683,-0.045062935461174514,app ajps spanish usability proprioception volver angle dynamometer cybex hispanic,"app, ajps, spanish, usability, proprioception, volver, angle, dynamometer, cybex, hispanic"
nct06436443,6,-0.04952910359090074,-0.10437784604825243,gestational diabetes knowledge sms counseling self gdm biking ersoy akif,"gestational, diabetes, knowledge, sms, counseling, self, gdm, biking, ersoy, akif"
nct06511960,4,0.015862075283024184,-0.06294222298247615,ax supplementation pain muscle astaxanthin antioxidant damage participants markers 1rm,"ax, supplementation, pain, muscle, astaxanthin, antioxidant, damage, participants, markers, 1rm"
nct06458881,5,-0.009098429395491527,-0.011018970878335341,infants infant colic tyndallized simethicone crying coagulans parents 0e10 parental,"infants, infant, colic, tyndallized, simethicone, crying, coagulans, parents, 0e10, parental"
nct06550154,3,-0.014874171744659518,0.03159318907067724,olp thyroid houb lichen planus barcelona patients gesden disease oral,"olp, thyroid, houb, lichen, planus, barcelona, patients, gesden, disease, oral"
nct06564103,3,-0.007047059213247517,0.033553763153645555,recipients adjuvant lt tdcs hangzhou folfox lenvatinib c5 positioned transplantation,"recipients, adjuvant, lt, tdcs, hangzhou, folfox, lenvatinib, c5, positioned, transplantation"
nct06592339,8,0.07966135567514866,0.01022710833609961,0616 mk 690ad inf dohme explanation auc0 merck 09 sharp,"0616, mk, 690ad, inf, dohme, explanation, auc0, merck, 09, sharp"
nct06432374,1,-0.014885610660945221,-0.07666255311646193,ptsd posttraumatic nurses stress manna austin work butyrate workplace wet,"ptsd, posttraumatic, nurses, stress, manna, austin, work, butyrate, workplace, wet"
nct06544031,1,-0.05231683718937756,-0.1988987074591491,nutrition knowledge child nks izmir attitudes video campus dfo buca,"nutrition, knowledge, child, nks, izmir, attitudes, video, campus, dfo, buca"
nct06459050,2,-0.052222489077871,-0.07372373609166304,conditioning volleyball jump drop jerzy kukuczka katowice competed isometric magnifying,"conditioning, volleyball, jump, drop, jerzy, kukuczka, katowice, competed, isometric, magnifying"
nct06535724,3,0.005308138973004978,0.024767460405068636,fasciitis plantar rehasport foot spur endoscopic examination ray physiotherapeutic heel,"fasciitis, plantar, rehasport, foot, spur, endoscopic, examination, ray, physiotherapeutic, heel"
nct06457022,2,-0.07848811016955518,-0.013637492571455401,patients constraint spasticity probiotic hemiparesis dual modified task isokinetic induced,"patients, constraint, spasticity, probiotic, hemiparesis, dual, modified, task, isokinetic, induced"
nct06629831,3,-0.07739622353179379,0.0877556273995553,cpr lymphocyte prognostic ovarian inflammatory cancer biomarkers ratio cytoreductive surgery,"cpr, lymphocyte, prognostic, ovarian, inflammatory, cancer, biomarkers, ratio, cytoreductive, surgery"
nct06446700,4,-0.04472793287441368,-0.01120561953743617,smartphone neck users 141 pain disturbances means disability visual retreatment,"smartphone, neck, users, 141, pain, disturbances, means, disability, visual, retreatment"
nct06413732,2,-0.08515730726908051,-0.17411845768566936,dual task balance 10mwt karabuk stroke berg gait 30 walk,"dual, task, balance, 10mwt, karabuk, stroke, berg, gait, 30, walk"
nct06412354,3,0.00838561336873834,0.03994356459293012,valve tavr vivheart aortic easycross centering catheter device recrossing guidewire,"valve, tavr, vivheart, aortic, easycross, centering, catheter, device, recrossing, guidewire"
nct06579430,3,-0.01666382930352689,0.0752592482360805,icg perfusion fluorescent parathyroid thyroidectomy hypoparathyroidism indocyanine guided universal green,"icg, perfusion, fluorescent, parathyroid, thyroidectomy, hypoparathyroidism, indocyanine, guided, universal, green"
nct06425601,3,-0.02957731139056596,0.08028667714761328,chest pvc vats drains lobectomy silicone drainage drain analgesics outcome,"chest, pvc, vats, drains, lobectomy, silicone, drainage, drain, analgesics, outcome"
nct06691568,1,0.06719054551467023,0.0033691855883086824,allergen cat exposure alyatec purifier air eec allergic asthmatic subjects,"allergen, cat, exposure, alyatec, purifier, air, eec, allergic, asthmatic, subjects"
nct06650449,1,-0.04629826761088908,-0.1537035765761458,app mental healthcare emotional health cbt workers becerra león ghq,"app, mental, healthcare, emotional, health, cbt, workers, becerra, león, ghq"
nct06505291,3,-0.057214829869544244,0.08467195908695462,ruptured hcc caen massage chc hemoperitoneum shoulder rupture 2008 hepatocellular,"ruptured, hcc, caen, massage, chc, hemoperitoneum, shoulder, rupture, 2008, hepatocellular"
nct06624566,2,-0.059627056491004846,-0.09315196045820061,cord servet spinal injury variables endurance neurorehabilitation miguel strength exercise,"cord, servet, spinal, injury, variables, endurance, neurorehabilitation, miguel, strength, exercise"
nct06620094,1,-0.02145928653988091,-0.07843447181873385,a1c amp diabetes items sub consists section dimension 39 mobile,"a1c, amp, diabetes, items, sub, consists, section, dimension, 39, mobile"
nct06730490,3,-0.007232038355203832,0.005941832675358409,ans hie th temperature infants hrv hypothermia function variability mcgill,"ans, hie, th, temperature, infants, hrv, hypothermia, function, variability, mcgill"
nct06643624,2,-0.0540317465974071,-0.1302916203106603,sportive wrestlers vision training wrestling flexion performance proprioception neck balance,"sportive, wrestlers, vision, training, wrestling, flexion, performance, proprioception, neck, balance"
nct06642467,1,0.001484564144237993,0.0056216217811452685,bgem actxa glucose ppg blood wearables ukrida prediction diabetic model,"bgem, actxa, glucose, ppg, blood, wearables, ukrida, prediction, diabetic, model"
nct06505785,1,-0.06092090047010342,-0.07658811453363923,drama creative empathic midwifery tendencies emotion midwives empathy skills communication,"drama, creative, empathic, midwifery, tendencies, emotion, midwives, empathy, skills, communication"
nct06607536,1,-0.02017465660307976,0.029386365449765316,omi chloride surface calcium etching acid torque orthodontic anchorage pecs,"omi, chloride, surface, calcium, etching, acid, torque, orthodontic, anchorage, pecs"
nct06594978,1,-0.04626182861880717,-0.015495090673162768,extractions soccer elite anodal athletes satisfaction sports transcranial 19x25 dual,"extractions, soccer, elite, anodal, athletes, satisfaction, sports, transcranial, 19x25, dual"
nct06730399,4,-0.07279192526677307,-0.0023364945523552047,cryotherapy martini assisted computer tka scale postoperative care nahcivan kearney,"cryotherapy, martini, assisted, computer, tka, scale, postoperative, care, nahcivan, kearney"
nct06602401,2,-0.03898734656388807,-0.06847892942395128,bimanual strengths pinch coordination wrist dexterity pegboard linz proprioception purdue,"bimanual, strengths, pinch, coordination, wrist, dexterity, pegboard, linz, proprioception, purdue"
nct06515808,5,-0.03918207757328148,0.0946959666233001,throat sore airway 382 laryngoscopy sensation difficult anesthesia post vocal,"throat, sore, airway, 382, laryngoscopy, sensation, difficult, anesthesia, post, vocal"
nct06718062,3,0.03398966125857463,0.03426743239829487,losartan aliskiren uric hyperuricemia acid serum hypertension inferiority levels insulin,"losartan, aliskiren, uric, hyperuricemia, acid, serum, hypertension, inferiority, levels, insulin"
nct06612606,1,-0.057479864042710944,-0.010215619935323973,robot pretrained recognition action scratch aalborg learning transfer ai models,"robot, pretrained, recognition, action, scratch, aalborg, learning, transfer, ai, models"
nct06525675,3,0.07825180753052915,0.07440226646862162,parsifal palbociclib fulvestrant letrozole er her2 extended metastatic os plus,"parsifal, palbociclib, fulvestrant, letrozole, er, her2, extended, metastatic, os, plus"
nct06427525,1,-0.07136153635421698,-0.14020382170634824,obesity mobile program adolescents cop cerrahpasa application promotion childhood istanbul,"obesity, mobile, program, adolescents, cop, cerrahpasa, application, promotion, childhood, istanbul"
nct06509217,2,-0.011973800422824445,-0.10658243035326112,aerobics water intensity adults fvc fev1 00 pufferfish totem thor,"aerobics, water, intensity, adults, fvc, fev1, 00, pufferfish, totem, thor"
nct06498869,4,-0.026115719113518246,-0.0219284995059673,sleep ketamine propofol midazolam quality procedure sedation mg patients colonoscopy,"sleep, ketamine, propofol, midazolam, quality, procedure, sedation, mg, patients, colonoscopy"
nct06586671,8,0.0752866800035003,-0.10977412825866764,nemtabrutinib hygiene care fmf2 proprioceptive personal 1026 behaviors formulations leg,"nemtabrutinib, hygiene, care, fmf2, proprioceptive, personal, 1026, behaviors, formulations, leg"
nct06618846,3,0.010462204194558858,0.03448083707846466,telomere aging bariatric metabolic obesity surgery dna lrygb age morbid,"telomere, aging, bariatric, metabolic, obesity, surgery, dna, lrygb, age, morbid"
nct06610435,4,-0.09212171572692564,-0.04989192908148408,bruxism manual home teeth pain stress quality sleep pacing bruxists,"bruxism, manual, home, teeth, pain, stress, quality, sleep, pacing, bruxists"
nct06560775,3,0.003342026921053657,0.02560476599951907,sledai sativa nigella sle cytokine il oil pediatric activity treg,"sledai, sativa, nigella, sle, cytokine, il, oil, pediatric, activity, treg"
nct06680609,4,-0.020767276420064245,0.12889438596772185,nefopam tourniquet analgesic pain opioid abdullah surgery patients king orthopedic,"nefopam, tourniquet, analgesic, pain, opioid, abdullah, surgery, patients, king, orthopedic"
nct06553664,3,0.05437159095242719,0.05798174804415507,bowel csp movements constipation excision defecation gastrointestinal least incision vibrating,"bowel, csp, movements, constipation, excision, defecation, gastrointestinal, least, incision, vibrating"
nct06652893,4,-0.021197406270892918,0.012820868586931456,ha sinovial knee hybrid oa derma gonarthrosis roller yoga viscosupplementation,"ha, sinovial, knee, hybrid, oa, derma, gonarthrosis, roller, yoga, viscosupplementation"
nct06663371,2,-0.040214241378869704,-0.1721204067105011,military training integrated neuromuscular personnel jump fitness week vertical sprint,"military, training, integrated, neuromuscular, personnel, jump, fitness, week, vertical, sprint"
nct06718868,4,-0.09856292949904576,0.1641499011997203,oncological pecsii block patients pain pectoral breast chronic surgery development,"oncological, pecsii, block, patients, pain, pectoral, breast, chronic, surgery, development"
nct06733818,2,-0.03897219457962478,-0.10051485049963874,ageing active leonard physical demirel region suleyman dependent jyvaskyla ujacas,"ageing, active, leonard, physical, demirel, region, suleyman, dependent, jyvaskyla, ujacas"
nct06457165,5,-0.04209799751021376,0.09727313808130976,difficult intubation adipose obese suprasternal anthropometric ultrasonograpic preoperative patients airways,"difficult, intubation, adipose, obese, suprasternal, anthropometric, ultrasonograpic, preoperative, patients, airways"
nct06450236,7,0.38992079973585897,-0.04948666095954768,check perampanel 00 humanis tablets abstain period study subjects willing,"check, perampanel, 00, humanis, tablets, abstain, period, study, subjects, willing"
nct06657300,4,-0.007862204861046473,0.05437906767724257,prp rhizarthrosis osteoarthritis cmc hand dentists vamorolone oa ai intraarticular,"prp, rhizarthrosis, osteoarthritis, cmc, hand, dentists, vamorolone, oa, ai, intraarticular"
nct06524908,1,-0.013181077355837328,-0.14321827768905,fat aiyoudong ascvd adolescents hypnosis composition sports hypercholesterolemia youth fitness,"fat, aiyoudong, ascvd, adolescents, hypnosis, composition, sports, hypercholesterolemia, youth, fitness"
nct06591767,1,-0.0027697138526804072,-0.02029263337354665,quercetin uric hyperuricemia acid massage sliding mild byproduct uricosuric purine,"quercetin, uric, hyperuricemia, acid, massage, sliding, mild, byproduct, uricosuric, purine"
nct06573957,5,0.028052467094887804,0.03483891699607607,intubation endotracheal α2 lidocaine receptors adrenergic dexmedetomidine surges pressure rhodes,"intubation, endotracheal, α2, lidocaine, receptors, adrenergic, dexmedetomidine, surges, pressure, rhodes"
nct06562322,2,0.017701049975059186,-0.0543342809705263,futsal pbmt ipcd repetitions players photobiomodulation muscle avaps female performance,"futsal, pbmt, ipcd, repetitions, players, photobiomodulation, muscle, avaps, female, performance"
nct06637384,0,-0.013491342828900783,0.11166395019054867,grade healing wound extraction hyaluronic tissue margin incision patients nievert,"grade, healing, wound, extraction, hyaluronic, tissue, margin, incision, patients, nievert"
nct06596161,6,-0.02060002519408307,-0.01061888095157256,iron anemic fatigue hydraulic park ibuprofen dynamometer grip reproductive assessment,"iron, anemic, fatigue, hydraulic, park, ibuprofen, dynamometer, grip, reproductive, assessment"
nct06416111,4,-0.05301019865607262,0.13605008273185992,infraclavicular arteriovenous fistula plexus brachial nirs local block spectroscopy hypothenar,"infraclavicular, arteriovenous, fistula, plexus, brachial, nirs, local, block, spectroscopy, hypothenar"
nct06729411,2,3.441300891228612e-05,-0.005357197453331879,dfu foot offloading mod healing limb felted plantar honey wound,"dfu, foot, offloading, mod, healing, limb, felted, plantar, honey, wound"
nct06407583,2,-0.03762550967195481,-0.1689118345399186,minorities promio ethnic intervention protein lifestyle physical adults older exercise,"minorities, promio, ethnic, intervention, protein, lifestyle, physical, adults, older, exercise"
nct06562621,3,0.08082287364586692,0.06690133554144032,glioma oncolytic virus anaplastic malignant treatment reactions must 01 safety,"glioma, oncolytic, virus, anaplastic, malignant, treatment, reactions, must, 01, safety"
nct06491576,7,0.3968468750314488,-0.05355059921473137,subjects screening bgt nash 002 liver doctors drugs trial alcohol,"subjects, screening, bgt, nash, 002, liver, doctors, drugs, trial, alcohol"
nct06505070,1,-0.0575302776123353,-0.13550361427210347,games individuals happiness elderly somatisation homes recreational loneliness nations smmse,"games, individuals, happiness, elderly, somatisation, homes, recreational, loneliness, nations, smmse"
nct06434974,6,0.0013541657503581372,-0.04343733012960629,birth arrival bba women facility preparedness anc knowledgeable ethiopia autonomy,"birth, arrival, bba, women, facility, preparedness, anc, knowledgeable, ethiopia, autonomy"
nct06659237,3,0.031699320477866534,0.041757728419511794,fecal microbiota pancreatic npca pca oral malignant classifiers benign past,"fecal, microbiota, pancreatic, npca, pca, oral, malignant, classifiers, benign, past"
nct06428799,3,-0.00546123723013049,0.03800964232418364,mammography carebot dlad mmg breast density ai device accuracy certified,"mammography, carebot, dlad, mmg, breast, density, ai, device, accuracy, certified"
nct06610149,1,-0.002637185633428111,-0.004267644762016961,lmg ibs bifidobacterium probiotic gastroenterologists mixture breve shockwave novel tobacillus,"lmg, ibs, bifidobacterium, probiotic, gastroenterologists, mixture, breve, shockwave, novel, tobacillus"
nct06451653,6,0.022198696003388578,-0.06311165616744087,maternal mim health partners maternity myanmar motherhood husband men involvement,"maternal, mim, health, partners, maternity, myanmar, motherhood, husband, men, involvement"
nct06464328,1,-0.07030550418390433,-0.11819268616257352,students depression sds college tai cream econazole music acetonide triamcinolone,"students, depression, sds, college, tai, cream, econazole, music, acetonide, triamcinolone"
nct06590636,6,-0.05970897204463965,-0.09251915437777367,anxiety embryo reversed expressive trait items touching transfer experiment women,"anxiety, embryo, reversed, expressive, trait, items, touching, transfer, experiment, women"
nct06592027,5,-0.005024608433586067,0.07875710567070596,pressor intubation dexmedetomidine cardiometry laryngoscopy hemodynamic tracheal response blockers agonist,"pressor, intubation, dexmedetomidine, cardiometry, laryngoscopy, hemodynamic, tracheal, response, blockers, agonist"
nct06664099,3,0.018707670231807937,0.048593734689000787,gastric bypass anastomosis duodenojejunal weight centimeters loss 170 lengths junction,"gastric, bypass, anastomosis, duodenojejunal, weight, centimeters, loss, 170, lengths, junction"
nct06535581,4,-0.0383790934390619,0.12228683051912316,pi vas anaesthesia relative perfusion pvi postoperative analgesia index oximetry,"pi, vas, anaesthesia, relative, perfusion, pvi, postoperative, analgesia, index, oximetry"
nct06565728,6,0.0013878634336212871,0.033185595911421464,vitamin growth fetal intrauterine sildenafil restriction citrate retardation pregnancy fetus,"vitamin, growth, fetal, intrauterine, sildenafil, restriction, citrate, retardation, pregnancy, fetus"
nct06633705,6,-0.009887278371142743,0.03457585619538137,microbiota gus vaginal estrogen periurethral urinary colonization genitourinary local symptoms,"microbiota, gus, vaginal, estrogen, periurethral, urinary, colonization, genitourinary, local, symptoms"
nct06502184,1,-0.05393974304642515,0.022573663541304686,defecation ods obstructed synsdrome points experts bowel appropriate validity surgery,"defecation, ods, obstructed, synsdrome, points, experts, bowel, appropriate, validity, surgery"
nct06615180,1,-0.0656392701265083,-0.09555793407686565,transcultural nursing cultural azd8630 items curriculum competence education students definitely,"transcultural, nursing, cultural, azd8630, items, curriculum, competence, education, students, definitely"
nct06604247,3,-0.0009781933574811396,-0.0014812595573266724,fatigue insomnia cancer cbt innate crf vegetable immunity fruit prostate,"fatigue, insomnia, cancer, cbt, innate, crf, vegetable, immunity, fruit, prostate"
nct06661018,3,0.004520159437836351,0.06394130085330223,gls q10 coenzyme pci strain remodeling infarction ventricular percutaneous myocardial,"gls, q10, coenzyme, pci, strain, remodeling, infarction, ventricular, percutaneous, myocardial"
nct06521411,1,-0.00364249858998089,-0.01488596739847771,subsidized tonsil culturally agriculture community csa nyu langone vegetables bipolar,"subsidized, tonsil, culturally, agriculture, community, csa, nyu, langone, vegetables, bipolar"
nct06519981,8,0.1634455898340549,-0.07933720627247763,9231 vr caucasian hrs atridia reality pty virtual kinect screen,"9231, vr, caucasian, hrs, atridia, reality, pty, virtual, kinect, screen"
nct06548659,1,-0.054907515579254294,-0.21742954158954503,simulation self screen students confidence nursing learning scale administration sub,"simulation, self, screen, students, confidence, nursing, learning, scale, administration, sub"
nct06491277,2,-0.056319195954237934,-0.10370557831789722,flossband ankle proprioception balance football performance keykubat alaaddin alanya players,"flossband, ankle, proprioception, balance, football, performance, keykubat, alaaddin, alanya, players"
nct06402799,2,-0.03814299957193389,-0.15602709204598245,biking training home palsy touchscreen cerebral accelerometers copenhagen feasibility individuals,"biking, training, home, palsy, touchscreen, cerebral, accelerometers, copenhagen, feasibility, individuals"
nct06538922,1,-0.03759673480754977,-0.07724982793226727,teen teens experimenting su jitai family patt ssi parent acceptability,"teen, teens, experimenting, su, jitai, family, patt, ssi, parent, acceptability"
nct06644677,3,-0.00621942900350292,0.0839189576489085,hpv cervical radiochemotherapy cin nanopore cancer integration radical 000 insertion,"hpv, cervical, radiochemotherapy, cin, nanopore, cancer, integration, radical, 000, insertion"
nct06696872,4,-0.06757907366888109,0.02102985429349445,percentile adolescents ai pain boys delta patellofemoral appendix tenderness facilitation,"percentile, adolescents, ai, pain, boys, delta, patellofemoral, appendix, tenderness, facilitation"
nct06414629,1,-0.07474493696189251,-0.09929442733150054,mentorship simulation program birthing mentors sbmp implementation mentees nurses percentage,"mentorship, simulation, program, birthing, mentors, sbmp, implementation, mentees, nurses, percentage"
nct06669039,4,-0.0780952486589216,0.0380316831845712,anesthesia faces ila perception computer ianb pain molars inferior molar,"anesthesia, faces, ila, perception, computer, ianb, pain, molars, inferior, molar"
nct06693154,3,0.0004669836388802187,0.007303859377103776,nec pylori tetracycline calprotectin amoxicillin thrice enterocolitis necrotizing susceptible daily,"nec, pylori, tetracycline, calprotectin, amoxicillin, thrice, enterocolitis, necrotizing, susceptible, daily"
nct06706141,6,-0.04745564484295126,-0.10027873182775572,breast bse champion mogadishu belief students somalia bc sage fibrosis,"breast, bse, champion, mogadishu, belief, students, somalia, bc, sage, fibrosis"
nct06412809,2,-0.04624026542008053,-0.1341513545613307,basketball land volleyball jump players water core strength based performance,"basketball, land, volleyball, jump, players, water, core, strength, based, performance"
nct06719960,4,-0.023685867269738082,0.026634531544194356,ercp sedation propofol cognitive tennis dexmedetomidine mini geriatric functions procaine,"ercp, sedation, propofol, cognitive, tennis, dexmedetomidine, mini, geriatric, functions, procaine"
nct06500936,6,0.005663230231655161,-0.07358263917329168,women mammography implementation sms fe sitam atica santa messages health,"women, mammography, implementation, sms, fe, sitam, atica, santa, messages, health"
nct06553417,3,-0.0019081228442701119,0.06616423649750029,scorad dermatitis atopic worried emollient ad urea mild moderate patients,"scorad, dermatitis, atopic, worried, emollient, ad, urea, mild, moderate, patients"
nct06411275,8,0.21894303790231381,-0.027358739232083235,htd1801 screening inadequately prior diabetes bid mellitus ursodeoxycholate hightide placebo,"htd1801, screening, inadequately, prior, diabetes, bid, mellitus, ursodeoxycholate, hightide, placebo"
nct06627621,0,-0.027132297092404674,0.11343047999968632,polycaprolactone bone augmentation pcl lacked alveolar discharge regeneration dressing patients,"polycaprolactone, bone, augmentation, pcl, lacked, alveolar, discharge, regeneration, dressing, patients"
nct06552377,3,-0.010382744443213179,0.01943197354903918,liver fatty ultrasound attenuation sonographer scan imaging pdff ai sonographers,"liver, fatty, ultrasound, attenuation, sonographer, scan, imaging, pdff, ai, sonographers"
nct06433336,3,-0.01988880215559999,0.03117091131978519,video ablation fibrillation lanzhou atrial catheter emirates recurrence arab cardiovascular,"video, ablation, fibrillation, lanzhou, atrial, catheter, emirates, recurrence, arab, cardiovascular"
nct06701643,4,-0.04594647794509774,0.03916865776924337,delirium paed lymphocyte neutrophil platelet realtionship rstudio children postoperative kg,"delirium, paed, lymphocyte, neutrophil, platelet, realtionship, rstudio, children, postoperative, kg"
nct06523881,4,-0.07187302293888026,0.07119611226136112,instrumentation sleep posterior pirs spinal anesthesiology uludag dash 7th asa,"instrumentation, sleep, posterior, pirs, spinal, anesthesiology, uludag, dash, 7th, asa"
nct06708195,3,-0.035905839402028246,0.0567642755074791,salivary tens xerostomia flow glands stimulation nerve transcutaneous stimulating relief,"salivary, tens, xerostomia, flow, glands, stimulation, nerve, transcutaneous, stimulating, relief"
nct06465264,3,0.0899873839479169,0.02328189037877348,mmhg amlodipine isoproxil allisartan besylate 110 dbp antihypertensive 180 mssbp,"mmhg, amlodipine, isoproxil, allisartan, besylate, 110, dbp, antihypertensive, 180, mssbp"
nct06574334,2,-0.11599825921615253,-0.02300563616482521,knee geriatric joint oa proprioceptive osteoarthritis patients exercise qol quality,"knee, geriatric, joint, oa, proprioceptive, osteoarthritis, patients, exercise, qol, quality"
nct06707779,4,-0.06751575930765637,-0.026628668707063163,radiculopathy lumbar pnf pain bse numeric electrical jerk sp0202 stimulation,"radiculopathy, lumbar, pnf, pain, bse, numeric, electrical, jerk, sp0202, stimulation"
nct06669910,6,-0.049812528042424274,0.037906811724650165,tmd debriefing lymphedema breast points lö dysfunctıon temporomandıbular reed rmj,"tmd, debriefing, lymphedema, breast, points, lö, dysfunctıon, temporomandıbular, reed, rmj"
